,uid,anime_uid,score
36153,272669,17074,10
36154,272713,17074,10
36155,165083,17074,9
36156,143337,17074,9
36157,126123,17074,9
36158,202293,17074,8
36159,142869,17074,7
36160,143213,17074,5
36161,100239,9969,9
36162,79664,9969,9
36163,225116,9969,9
36164,164739,9969,10
36165,170495,9969,10
36166,74881,9969,10
36167,66253,9969,10
36168,38329,9969,10
36169,41647,9969,10
36170,38667,9969,10
36171,36040,9969,10
36172,54317,9969,10
36173,57021,9969,10
36174,56943,9969,10
36175,63317,9969,10
36176,189040,9969,10
36177,301457,9969,4
36178,35690,9969,10
36179,35665,9969,10
36180,187191,820,8
36181,20781,820,10
36182,169187,820,10
36183,309544,820,3
36184,137055,820,2
36185,5500,820,10
36186,212070,820,5
36187,8564,820,10
36188,169087,820,9
36189,188370,820,9
36190,167047,820,1
36191,317304,820,8
36192,39721,820,5
36193,29390,820,10
36194,204972,820,10
36195,10167,820,10
36196,62831,820,5
36197,21430,820,5
36198,12997,820,10
36199,5048,820,10
36200,275884,35180,10
36201,275891,35180,10
36202,275912,35180,7
36203,295038,35180,10
36204,302879,35180,10
36205,272927,35180,10
36206,275903,35180,10
36207,278329,35180,8
36208,268603,35180,10
36209,282839,35180,4
36210,267729,35180,4
36211,315148,35180,6
36212,264179,35180,10
36213,278370,35180,7
36214,285238,35180,6
36215,275870,35180,10
36216,275875,35180,10
36217,248192,28851,6
36218,247061,28851,10
36219,266722,35180,10
36220,248033,28851,10
36221,275879,35180,10
36222,247435,28851,10
36223,245523,28851,10
36224,245873,28851,10
36225,242153,28851,10
36226,275881,35180,10
36227,247950,28851,10
36228,262090,28851,2
36229,248216,28851,6
36230,245862,28851,3
36231,243397,28851,10
36232,247688,28851,6
36233,278841,28851,5
36234,301260,28851,7
36235,229797,28851,8
36236,230524,28851,9
36237,229435,28851,9
36238,229284,28851,8
36239,248570,28851,3
36240,289045,1,6
36241,104793,1,10
36242,5759,1,8
36243,23548,1,7
36244,253773,1,10
36245,89003,1,10
36246,293082,1,3
36247,343,1,10
36248,174007,1,4
36249,25239,1,9
36250,144725,1,8
36251,225301,1,2
36252,31025,1,7
36253,38287,1,10
36254,1,1,10
36255,37906,1,6
36256,127443,1,10
36257,11943,1,9
36258,104803,1,7
36259,7406,1,10
36260,183807,164,6
36261,188262,164,10
36262,227732,164,10
36263,37669,164,9
36264,262144,164,7
36265,109007,164,7
36266,94433,164,10
36267,34138,164,10
36268,165857,164,10
36269,9183,164,7
36270,95553,164,10
36271,2125,164,10
36272,9095,164,9
36273,256480,164,9
36274,186488,164,10
36275,302997,164,8
36276,5810,164,6
36277,7839,164,8
36278,5681,164,10
36279,3073,164,10
36280,246030,33095,10
36281,307161,33095,10
36282,243490,33095,10
36283,244546,33095,10
36284,245874,33095,10
36285,242831,33095,10
36286,249656,33095,9
36287,243410,33095,10
36288,273833,33095,10
36289,243406,33095,10
36290,268542,33095,5
36291,244207,33095,8
36292,272177,33095,6
36293,243384,33095,10
36294,243419,33095,10
36295,243336,33095,10
36296,245666,33095,2
36297,243476,33095,6
36298,243351,33095,10
36299,28624,263,8
36300,294700,263,9
36301,146843,263,9
36302,138103,263,9
36303,271514,263,10
36304,310602,263,10
36305,17285,263,4
36306,178820,263,10
36307,11612,263,10
36308,10163,263,7
36309,110995,263,10
36310,140803,263,8
36311,178117,263,9
36312,110567,263,5
36313,744,263,9
36314,126245,263,10
36315,5157,263,9
36316,6543,263,9
36317,31888,263,10
36318,10,263,10
36319,315257,37521,10
36320,325237,37521,8
36321,316435,37521,5
36322,315096,37521,10
36323,315130,37521,10
36324,315110,37521,9
36325,315163,37521,5
36326,325199,37521,8
36327,325213,37521,8
36328,315438,37521,5
36329,325208,37521,6
36330,325201,37521,9
36331,325198,37521,5
36332,325266,37521,7
36333,325203,37521,8
36334,315086,37521,8
36335,325193,37521,10
36336,325209,37521,9
36337,315127,37521,2
36338,315092,37521,10
36339,308656,1575,1
36340,17617,1575,6
36341,187496,1575,5
36342,132425,1575,4
36343,34751,1575,7
36344,19005,1575,3
36345,838,1575,9
36346,2820,1575,9
36347,7995,1575,9
36348,1855,1575,8
36349,1053,1575,9
36350,1077,1575,4
36351,8950,1575,9
36352,18040,1575,5
36353,9503,1575,8
36354,216,1575,9
36355,740,1575,4
36356,10703,1575,5
36357,7614,1575,10
36358,5262,1575,9
36359,302718,37491,6
36360,323041,37491,10
36361,286355,37491,10
36362,297954,37491,10
36363,285450,37491,8
36364,291161,37491,1
36365,292068,37491,10
36366,291841,37491,9
36367,291184,37491,10
36368,226087,17074,8
36369,302402,17074,7
36370,287293,37491,10
36371,188468,17074,8
36372,158363,17074,7
36373,126501,17074,10
36374,142747,17074,8
36375,177379,17074,8
36376,192967,17074,7
36377,126089,17074,10
36378,325383,17074,10
36379,203875,17074,10
36380,127631,17074,10
36381,131055,17074,8
36382,294145,17074,10
36383,130915,17074,10
36384,151827,17074,6
36385,224247,17074,9
36386,126107,17074,9
36387,131397,17074,5
36388,122903,17074,9
36389,236682,24701,10
36390,295455,24701,9
36391,315801,24701,6
36392,322507,24701,8
36393,206180,24701,9
36394,297787,24701,8
36395,220321,24701,7
36396,226391,24701,10
36397,213016,24701,8
36398,219318,24701,8
36399,187455,24701,8
36400,173329,24701,10
36401,308775,38524,10
36402,309303,38524,10
36403,255122,32281,4
36404,224712,32281,10
36405,291671,1575,10
36406,292042,1575,7
36407,228894,32281,6
36408,228928,32281,9
36409,57821,1575,10
36410,29627,1575,9
36411,34383,1575,6
36412,228873,32281,7
36413,187402,9253,10
36414,74133,9253,10
36415,75917,9253,10
36416,271402,32281,10
36417,255046,32281,3
36418,122781,9253,9
36419,189308,9253,7
36420,99067,9253,7
36421,302440,32281,9
36422,245017,32281,7
36423,131375,9253,3
36424,187980,9253,8
36425,123631,9253,7
36426,265325,32281,10
36427,311370,32281,10
36428,129849,9253,10
36429,166595,9253,10
36430,43285,9253,9
36431,217430,9253,4
36432,185806,9253,10
36433,151677,9253,3
36434,131855,9253,10
36435,186816,9253,10
36436,292960,9253,10
36437,286510,32281,7
36438,287667,32281,10
36439,249038,9253,10
36440,302206,9253,10
36441,302473,9253,4
36442,273736,9253,10
36443,228626,32281,10
36444,174723,9253,10
36445,36341,9253,9
36446,278634,9253,10
36447,318069,9253,10
36448,295861,9253,10
36449,254354,32281,4
36450,196699,9253,9
36451,87911,9253,7
36452,161815,9253,6
36453,239481,32281,10
36454,93391,9253,10
36455,140377,9253,10
36456,196000,9253,10
36457,71253,9253,10
36458,232115,32281,9
36459,229065,32281,9
36460,228734,32281,9
36461,190456,9253,10
36462,263569,9253,10
36463,296221,9253,10
36464,279161,9253,10
36465,279748,9253,10
36466,228919,32281,10
36467,228625,32281,10
36468,293495,9253,10
36469,275083,9253,10
36470,275532,9253,9
36471,230796,32281,9
36472,229468,32281,10
36473,228854,32281,10
36474,286648,9253,10
36475,314897,9253,10
36476,242018,9253,5
36477,314917,9253,10
36478,289629,32281,5
36479,289747,32281,8
36480,290511,32281,8
36481,291101,32281,10
36482,172493,9253,9
36483,182952,9253,10
36484,189053,9253,10
36485,280205,32281,10
36486,238634,32281,7
36487,251632,32281,8
36488,280788,9253,5
36489,306226,9253,10
36490,263602,9253,3
36491,239515,9253,9
36492,226474,9253,9
36493,101525,9253,9
36494,249161,32281,8
36495,234747,32281,8
36496,235624,32281,10
36497,234692,32281,10
36498,235771,32281,10
36499,236308,32281,10
36500,208193,9253,9
36501,91303,9253,10
36502,44913,9253,10
36503,61097,9253,9
36504,244978,32281,10
36505,245553,32281,5
36506,245920,32281,10
36507,239312,9253,10
36508,271587,9253,10
36509,296762,9253,10
36510,257606,9253,10
36511,322696,32281,10
36512,322738,32281,9
36513,322809,32281,10
36514,322870,32281,10
36515,323133,32281,10
36516,66313,9253,10
36517,50579,9253,9
36518,139553,9253,7
36519,53805,9253,10
36520,228623,32281,10
36521,314414,32281,10
36522,237537,32281,6
36523,122615,9253,10
36524,118745,9253,9
36525,118337,9253,9
36526,45815,9253,10
36527,224437,9253,9
36528,230505,32281,10
36529,228765,32281,10
36530,229073,32281,10
36531,228826,32281,10
36532,231695,32281,10
36533,233424,32281,10
36534,319264,9253,9
36535,319472,9253,10
36536,260689,9253,10
36537,255136,32281,5
36538,255462,32281,10
36539,312885,32281,10
36540,313262,32281,10
36541,87263,9253,9
36542,90029,9253,10
36543,177883,9253,9
36544,107125,9253,10
36545,144807,9253,10
36546,249704,32281,10
36547,303058,32281,10
36548,251383,32281,7
36549,251485,32281,6
36550,208930,9253,10
36551,235990,9253,10
36552,234959,9253,10
36553,226145,9253,10
36554,226126,9253,10
36555,205749,9253,8
36556,245458,32281,10
36557,293505,32281,10
36558,245585,32281,10
36559,245831,32281,8
36560,246172,32281,10
36561,295589,32281,10
36562,314119,9253,10
36563,221314,9253,10
36564,202843,9253,8
36565,242271,32281,10
36566,288632,32281,10
36567,242770,32281,8
36568,264671,9253,9
36569,264914,9253,10
36570,265009,9253,10
36571,265106,9253,9
36572,265454,9253,8
36573,266898,9253,10
36574,238558,32281,10
36575,239036,32281,10
36576,239120,32281,10
36577,239291,32281,10
36578,239758,32281,8
36579,93737,9253,9
36580,228606,9253,9
36581,132675,9253,10
36582,141409,9253,10
36583,133923,9253,10
36584,228993,32281,9
36585,232146,32281,9
36586,232268,32281,10
36587,152087,9253,10
36588,108283,9253,8
36589,232104,9253,10
36590,108241,9253,10
36591,96021,9253,10
36592,236727,32281,10
36593,232962,32281,9
36594,228716,32281,10
36595,236827,32281,10
36596,236731,32281,9
36597,149201,9253,10
36598,209945,9253,8
36599,206515,9253,9
36600,272818,32281,10
36601,273067,32281,10
36602,274346,32281,10
36603,201075,9253,10
36604,48535,9253,9
36605,278401,9253,8
36606,278481,9253,10
36607,280606,9253,7
36608,261930,32281,10
36609,262103,32281,9
36610,262465,32281,10
36611,262572,32281,9
36612,234044,9253,9
36613,43319,9253,10
36614,255447,32281,8
36615,255690,32281,9
36616,255743,32281,10
36617,255838,32281,10
36618,255859,32281,9
36619,129551,9253,7
36620,197350,9253,10
36621,229448,9253,6
36622,127289,9253,9
36623,248417,32281,10
36624,248595,32281,5
36625,248814,32281,9
36626,249183,32281,10
36627,250917,32281,10
36628,251138,32281,9
36629,251233,32281,10
36630,318225,9253,10
36631,260815,9253,10
36632,321652,9253,10
36633,242789,32281,10
36634,243115,32281,10
36635,243451,32281,10
36636,244771,32281,9
36637,47117,9253,10
36638,192393,9253,9
36639,52233,9253,9
36640,236646,32281,10
36641,236645,32281,10
36642,228911,32281,10
36643,233322,32281,9
36644,234092,32281,10
36645,234097,32281,9
36646,225125,9253,10
36647,113421,9253,10
36648,220646,9253,10
36649,101077,9253,9
36650,232387,32281,10
36651,232475,32281,10
36652,232464,32281,10
36653,232560,32281,10
36654,251012,9253,10
36655,305504,9253,8
36656,251691,9253,9
36657,252382,9253,10
36658,252815,9253,10
36659,309229,32281,10
36660,315106,32281,8
36661,240735,32281,9
36662,240624,32281,10
36663,236996,32281,10
36664,226920,9253,10
36665,211547,9253,10
36666,80258,9253,7
36667,226535,9253,9
36668,278828,9253,7
36669,278848,9253,9
36670,237658,9253,10
36671,105759,9253,9
36672,236726,9253,6
36673,113743,9253,10
36674,206718,9253,9
36675,43435,9253,8
36676,230152,9253,6
36677,106785,9253,10
36678,205607,9253,8
36679,215486,9253,9
36680,205808,9253,10
36681,96803,9253,9
36682,210317,9253,10
36683,243971,9253,9
36684,246171,9253,8
36685,249344,9253,9
36686,252104,9253,7
36687,253112,9253,9
36688,253706,9253,10
36689,69927,9253,10
36690,103705,9253,10
36691,114713,9253,9
36692,222548,9253,10
36693,103759,9253,8
36694,227822,9253,9
36695,229075,9253,7
36696,105765,9253,10
36697,49807,9253,10
36698,49819,9253,10
36699,51991,9253,10
36700,106049,9253,9
36701,126641,9253,8
36702,99959,9253,10
36703,88733,9253,10
36704,224455,9253,10
36705,226247,9253,8
36706,97611,9253,8
36707,72479,9253,10
36708,256135,9253,10
36709,260882,9253,5
36710,266620,9253,10
36711,266715,9253,8
36712,271187,9253,9
36713,271317,9253,8
36714,272677,9253,9
36715,275702,9253,10
36716,276727,9253,9
36717,278022,9253,10
36718,66797,9253,10
36719,221014,9253,10
36720,98299,9253,9
36721,103791,9253,9
36722,46819,9253,10
36723,224417,9253,9
36724,113965,9253,10
36725,232832,9253,10
36726,225648,9253,9
36727,210830,9253,10
36728,235495,9253,9
36729,210128,9253,9
36730,279883,9253,8
36731,241975,9253,10
36732,242459,9253,10
36733,242606,9253,9
36734,242666,9253,9
36735,243067,9253,9
36736,243372,9253,2
36737,244463,9253,9
36738,296450,9253,8
36739,247289,9253,9
36740,248488,9253,10
36741,249155,9253,10
36742,250913,9253,10
36743,236530,32281,10
36744,229618,32281,10
36745,250732,32281,10
36746,248637,32281,10
36747,267187,32281,10
36748,281495,32281,10
36749,251410,32281,10
36750,250430,32281,9
36751,249062,32281,10
36752,232361,32281,10
36753,232317,32281,9
36754,231669,32281,10
36755,232637,32281,10
36756,310104,9253,9
36757,310263,9253,8
36758,255591,9253,10
36759,312791,9253,8
36760,312813,9253,9
36761,313046,9253,9
36762,255923,9253,9
36763,235645,9253,6
36764,234313,9253,10
36765,224144,9253,9
36766,225907,9253,10
36767,93621,9253,9
36768,231938,9253,9
36769,120301,9253,9
36770,120013,9253,10
36771,231292,32281,10
36772,231394,32281,10
36773,230141,32281,10
36774,229518,32281,10
36775,229198,32281,9
36776,229022,32281,9
36777,230767,32281,10
36778,230848,32281,9
36779,231329,32281,10
36780,231298,32281,10
36781,228841,32281,10
36782,228751,32281,10
36783,234358,32281,9
36784,234741,32281,9
36785,235323,32281,10
36786,232880,32281,10
36787,223437,9253,10
36788,231668,9253,7
36789,236109,9253,10
36790,130241,9253,9
36791,222391,9253,9
36792,105975,9253,10
36793,150679,9253,10
36794,99001,9253,7
36795,114425,9253,8
36796,95767,9253,9
36797,231273,9253,9
36798,230720,9253,9
36799,218091,9253,9
36800,137065,9253,10
36801,229082,9253,10
36802,210588,9253,10
36803,237395,32281,10
36804,237779,32281,10
36805,237940,32281,10
36806,238890,32281,10
36807,239018,32281,9
36808,239355,32281,9
36809,239603,32281,10
36810,240032,32281,10
36811,240864,32281,10
36812,241175,32281,10
36813,241328,32281,10
36814,241673,32281,9
36815,241987,32281,10
36816,242229,32281,10
36817,208244,9253,9
36818,204813,9253,10
36819,47279,9253,10
36820,62265,9253,8
36821,69235,9253,7
36822,82276,9253,10
36823,85803,9253,10
36824,207262,9253,9
36825,44551,9253,10
36826,43289,9253,9
36827,43273,9253,8
36828,84883,9253,10
36829,256384,9253,10
36830,315380,9253,9
36831,257198,9253,10
36832,257932,9253,10
36833,317412,9253,10
36834,244940,32281,10
36835,244996,32281,10
36836,245009,32281,10
36837,245027,32281,9
36838,245224,32281,7
36839,245268,32281,10
36840,245344,32281,10
36841,245390,32281,9
36842,245471,32281,10
36843,245486,32281,10
36844,245637,32281,9
36845,245908,32281,10
36846,246644,32281,10
36847,246931,32281,9
36848,247878,32281,8
36849,247899,32281,9
36850,322597,9253,10
36851,323177,9253,10
36852,240761,9253,10
36853,325306,9253,10
36854,264211,9253,10
36855,265437,9253,10
36856,269806,9253,10
36857,268505,9253,8
36858,273436,9253,10
36859,267526,9253,9
36860,248170,9253,7
36861,272098,9253,10
36862,119435,9253,10
36863,277853,9253,10
36864,156739,9253,9
36865,251711,32281,8
36866,277841,9253,10
36867,251382,32281,9
36868,251726,32281,10
36869,252080,32281,7
36870,252115,32281,10
36871,252377,32281,10
36872,252665,32281,10
36873,157141,9253,9
36874,253291,32281,10
36875,253494,32281,10
36876,254453,32281,3
36877,254739,32281,6
36878,254992,32281,10
36879,255170,32281,9
36880,232466,9253,10
36881,222490,9253,10
36882,129875,9253,9
36883,38646,9253,9
36884,224115,9253,10
36885,226510,9253,9
36886,141359,9253,10
36887,148213,9253,10
36888,226172,9253,10
36889,138335,9253,10
36890,226859,9253,10
36891,130581,9253,10
36892,221025,9253,8
36893,195205,9253,10
36894,43349,9253,9
36895,43317,9253,10
36896,256101,32281,10
36897,256148,32281,10
36898,256288,32281,10
36899,256929,32281,10
36900,257143,32281,10
36901,257237,32281,7
36902,259439,32281,10
36903,259551,32281,8
36904,260179,32281,9
36905,260616,32281,10
36906,261001,32281,8
36907,261013,32281,10
36908,261200,32281,9
36909,261725,32281,10
36910,261768,32281,9
36911,234907,9253,7
36912,209983,9253,10
36913,58347,9253,10
36914,208019,9253,9
36915,210840,9253,10
36916,218168,9253,10
36917,102753,9253,9
36918,71985,9253,10
36919,75781,9253,10
36920,207722,9253,9
36921,206581,9253,9
36922,69899,9253,10
36923,85513,9253,9
36924,171579,9253,9
36925,234637,9253,10
36926,54909,9253,10
36927,213585,9253,10
36928,214765,9253,10
36929,262816,32281,10
36930,264048,32281,9
36931,264072,32281,8
36932,264102,32281,10
36933,264279,32281,10
36934,265637,32281,8
36935,267093,32281,9
36936,267406,32281,10
36937,268369,32281,9
36938,269951,32281,10
36939,270316,32281,9
36940,270698,32281,10
36941,271232,32281,10
36942,271778,32281,10
36943,271930,32281,9
36944,272554,32281,9
36945,280922,9253,8
36946,251596,9253,10
36947,238755,9253,9
36948,255523,9253,10
36949,255617,9253,10
36950,286128,9253,7
36951,290162,9253,10
36952,290962,9253,9
36953,260632,9253,10
36954,245055,9253,10
36955,223734,9253,6
36956,148595,9253,9
36957,172843,9253,9
36958,224266,9253,10
36959,163983,9253,9
36960,274400,32281,4
36961,276631,32281,8
36962,277172,32281,9
36963,277419,32281,9
36964,278233,32281,10
36965,234302,32281,10
36966,234476,32281,9
36967,235123,32281,10
36968,232693,32281,9
36969,234560,32281,9
36970,234065,32281,9
36971,234299,32281,10
36972,233717,32281,10
36973,235277,32281,9
36974,235390,32281,9
36975,235378,32281,10
36976,236132,32281,10
36977,208554,9253,9
36978,201355,9253,10
36979,219197,9253,10
36980,200425,9253,10
36981,219501,9253,10
36982,157143,9253,10
36983,218435,9253,10
36984,157801,9253,10
36985,200348,9253,10
36986,199714,9253,10
36987,193683,9253,10
36988,208073,9253,10
36989,188509,9253,10
36990,212019,9253,10
36991,176701,9253,10
36992,203710,9253,10
36993,216239,9253,10
36994,233948,32281,10
36995,228808,32281,10
36996,229267,32281,10
36997,228863,32281,10
36998,230278,32281,9
36999,230515,32281,10
37000,230787,32281,9
37001,230060,32281,10
37002,229788,32281,9
37003,229296,32281,10
37004,229325,32281,10
37005,232493,32281,10
37006,229768,32281,10
37007,230933,32281,10
37008,231091,32281,10
37009,110071,9253,10
37010,234544,9253,10
37011,120485,9253,10
37012,232722,9253,10
37013,233715,9253,10
37014,224480,9253,10
37015,90627,9253,10
37016,52493,9253,10
37017,51563,9253,10
37018,50715,9253,10
37019,57569,9253,9
37020,68667,9253,10
37021,90031,9253,8
37022,87611,9253,10
37023,68755,9253,10
37024,228799,32281,10
37025,231786,32281,10
37026,235965,32281,10
37027,231246,32281,10
37028,228843,32281,10
37029,231455,32281,10
37030,237404,32281,10
37031,278590,32281,10
37032,237587,32281,8
37033,279012,32281,10
37034,237917,32281,10
37035,238490,32281,9
37036,279011,32281,9
37037,238502,32281,7
37038,238514,32281,10
37039,226607,9253,10
37040,135311,9253,10
37041,238314,32281,10
37042,139029,9253,7
37043,121065,9253,10
37044,226052,9253,9
37045,230035,9253,9
37046,230715,9253,10
37047,225341,9253,7
37048,237575,9253,3
37049,263622,9253,10
37050,296321,9253,8
37051,297111,9253,3
37052,298448,9253,6
37053,247915,9253,10
37054,224701,9253,1
37055,279672,32281,10
37056,239942,32281,10
37057,282736,32281,10
37058,240279,32281,10
37059,283864,32281,8
37060,240754,32281,10
37061,240790,32281,10
37062,283736,32281,8
37063,240327,32281,10
37064,241402,32281,10
37065,285837,32281,9
37066,241656,32281,9
37067,286519,32281,10
37068,286056,32281,10
37069,287142,32281,8
37070,287578,32281,9
37071,249526,9253,10
37072,267849,9253,9
37073,268500,9253,10
37074,303097,9253,9
37075,268649,9253,10
37076,303673,9253,10
37077,241236,9253,5
